vote_id,title,policy,final_vote
4958,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4959,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4960,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4961,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4962,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4963,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4964,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4965,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4966,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4967,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4968,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4969,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4970,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4971,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4972,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4973,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4974,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4975,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4976,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4977,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4978,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4979,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4980,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4981,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4982,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4983,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4984,Stocktaking of European elections,Constitutional and inter-institutional affairs,False
4985,Stocktaking of European elections,Constitutional and inter-institutional affairs,True
4986,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
4987,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
4988,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
4989,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
4990,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
4991,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
4992,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
4993,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
4994,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
4995,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
4996,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
4997,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
4998,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
4999,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
5000,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
5001,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
5002,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
5003,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
5004,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
5005,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
5006,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
5007,Situation of Fundamental Rights in the European Union - Annual Report for the years 2018-2019,"Civil liberties, justice & home affairs",False
